pedido|area_operativa|subz|ruta|municipio|contrato|acta|actividad|fecha_estado|pagina|urbrur|tipre|red_interna|tipo_operacion|descent|tipo|cobro|suminis|item_cont|item_res|cantidad|vlr_cliente|valor_costo|tipo_item
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|200411||200411|5|191260|117117.65|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|200492||200492|13|82758|56459|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|SI|219404||219404|1|414|400|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|NO|211391A||211391A|1|0|4682|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|NO|211618||211618|1|0|206579.52|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||SUM|NO|200384A||200384A|2|0|46800|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23557002|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/15 13:50:40|083114208001300101|U||N|MET||CON|NO||A31U||1|0|82682.27|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|200492||200492|13|82758|56459|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|NO|211438||211438|1|0|1929.07|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|219404||219404|1|414|400|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|NO|211618||211618|1|0|206579.52|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|NO|200384A||200384A|2|0|46800|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||SUM|SI|323739||323739|7|79800|35056|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23557753|SUR-ENE|MET|05|Medellín|CW352017||AEJDO|2025/10/14 14:58:41|044824001100920213|U||N|MET||CON|NO||A31U||1|0|82682.27|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|200492||200492|10|63660|43430|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|219404||219404|1|414|400|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||SUM|SI|323739||323739|9|102600|45072|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23528946|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 09:44:30|084122008200910102|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|200492||200492|25|159150|108575|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|219404||219404|1|414|400|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|NO|211392A||211392A|1|0|7107|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|NO|211618A||211618A|1|0|138629|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|NO|200384A||200384A|5|0|117000|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|SI|323739||323739|6|68400|30048|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||SUM|NO|200492A||200492A|9|0|39087|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23532403|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/11 14:51:10|051918000000390223|U||N|MET||CON|NO||A31U||1|0|82682.27|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|200092||200092|1|53658|41844.12|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|200316||200316|1|9869|2196.32|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|200411||200411|5|191260|117117.65|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|200492||200492|25|159150|108575|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|210947||210947|3|36516|17817.48|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|210949||210949|1|12172|5941.52|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|211357||211357|1|36933|33411|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|211829||211829|1|52608|43582.32|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|213333||213333|1|8455|5621.47|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|215887||215887|1|1204|1134.85|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|219404||219404|1|414|400|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||SUM|SI|335931||335931|1|21336|17639|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B04U|B04U|35|905240|542859.45|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B05U|B05U|9|102528|44462.7|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B07U|B07U|3|65991|31670.25|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B08U|B08U|3|60630|28565.79|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B09U|B09U|3|78204|36833.19|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B15U|B15U|1|113014|65888.17|
23518706|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/16 15:48:39|055918300001619142|U||S|MET||CON|SI||B17U|B17U|1|92837|41562.98|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|200492||200492|13|82758|56459|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|219404||219404|1|414|400|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|NO|211391A||211391A|1|0|4682|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|SI|323739||323739|28|319200|140224|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||CON|NO||A31U||1|0|82682.27|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|NO|211618A||211618A|1|0|138629|
23532643|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/10 15:12:55|083227004140660403|U||N|MET||SUM|NO|200384A||200384A|2.5|0|58500|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|200092||200092|1|53658|41844.12|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|200316||200316|1|9869|2196.32|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|200492||200492|15|95490|65145|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|210949||210949|1|12172|5941.52|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|211357||211357|1|36933|33411|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|211829||211829|1|52608|43582.32|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|213333||213333|1|8455|5621.47|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|215887||215887|1|1204|1134.85|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|219404||219404|1|414|400|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||SUM|SI|323739||323739|20|228000|100160|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A02U|A02U|1|108551|63259.22|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A05U|A05U|1|157300|93298.96|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A10U|A10U|1|121630|61578.18|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A12U|A12U|1|101129|49147.78|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A17U|A17U|1|15116|6739.77|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A18U|A18U|1|134740|63771.74|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A19U|A19U|1|62930|30605.04|
23532156|SUR-ENE|MET|05|Medellín|CW352017|1|AEJDO|2025/09/12 12:34:58|056415005300280101|U||N|MET||CON|SI||A23U|A23U|1|119418|63242.5|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|CALE1F||CALE1F|1|10520|9600|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|200092||200092|1|53658|41844.12|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|200316||200316|1|9869|2196.32|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|200492||200492|9|57294|39087|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|210947||210947|3|36516|17817.48|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|210949||210949|1|12172|5941.52|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|211357||211357|1|36933|33411|
23532172|SUR-ENE|MET|360|Itaguí|CW352017|1|AEJDO|2025/09/16 15:42:49|163006756695000201|U||S|MET||SUM|SI|211829||211829|1|52608|43582.32|
